CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
19447,65,11,1,1,60,335.19775390625,10.0,1,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,60465.85546875,24858.0390625,3,3,20155.28515625,21
19447,65,11,2,2,60,335.19775390625,6.0,0,0,1.0,1.0,1.0,0,1,1.0,210101,2,6,1,1,60465.85546875,24858.0390625,3,3,20155.28515625,21
19447,65,11,3,1,33,335.19775390625,9.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,1,1,60465.85546875,24858.0390625,3,3,20155.28515625,21
19447,97,11,1,1,32,335.19775390625,10.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,11118.013671875,12830.259765625,1,3,11118.013671875,21
19447,106,11,1,1,70,335.19775390625,5.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,42803.61328125,21933.041015625,4,3,10700.9033203125,21
19447,106,11,2,2,69,335.19775390625,5.0,0,0,1.0,0.0,1.0,1,1,1.0,210101,2,6,0,1,42803.61328125,21933.041015625,4,3,10700.9033203125,21
19447,106,11,3,2,36,335.19775390625,10.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,42803.61328125,21933.041015625,4,3,10700.9033203125,21
19447,106,11,4,1,30,335.19775390625,10.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,42803.61328125,21933.041015625,4,3,10700.9033203125,21
19448,4,11,1,1,47,974.142639160156,5.0,1,0,1.0,1.0,1.0,0,1,1.0,210101,2,6,0,1,29822.98828125,13476.7763671875,4,2,7455.7470703125,21
19448,4,11,2,2,45,974.142639160156,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,29822.98828125,13476.7763671875,4,2,7455.7470703125,21
19448,4,11,3,1,27,974.142639160156,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,29822.98828125,13476.7763671875,4,2,7455.7470703125,21
19448,4,11,4,2,23,974.142639160156,9.0,0,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,0,1,29822.98828125,13476.7763671875,4,2,7455.7470703125,21
19448,16,11,1,2,33,974.142639160156,11.0,0,1,1.0,0.0,0.0,1,1,1.0,210101,2,6,1,1,84069.28125,64042.6796875,2,3,42034.640625,21
19448,16,11,2,1,34,974.142639160156,11.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,84069.28125,64042.6796875,2,3,42034.640625,21
19448,64,11,1,1,38,974.142639160156,7.0,1,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,64,11,2,2,32,974.142639160156,6.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,64,11,3,2,15,974.142639160156,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,64,11,4,2,14,974.142639160156,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,64,11,5,2,11,974.142639160156,3.0,0,0,,,,0,0,,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,64,11,6,2,10,974.142639160156,3.0,0,0,,,,0,0,,210101,2,6,0,1,72402.6796875,48870.5703125,6,3,12067.11328125,21
19448,76,11,1,2,50,974.142639160156,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,2,1,53,974.142639160156,99.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,3,1,19,974.142639160156,6.0,1,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,4,1,16,974.142639160156,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,5,1,14,974.142639160156,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,6,1,11,974.142639160156,3.0,0,0,,,,0,0,,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,76,11,7,2,9,974.142639160156,3.0,0,0,,,,0,0,,210101,2,6,0,1,19936.810546875,35258.4296875,7,3,2848.115792410714,21
19448,101,11,1,1,63,974.142639160156,11.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,389231.59375,109466.453125,3,3,129743.86458333333,21
19448,101,11,2,2,63,974.142639160156,10.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,389231.59375,109466.453125,3,3,129743.86458333333,21
19448,101,11,3,2,24,974.142639160156,9.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,389231.59375,109466.453125,3,3,129743.86458333333,21
19449,20,11,1,2,49,991.86279296875,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,36396.3828125,44641.26953125,3,3,12132.127604166666,21
19449,20,11,2,2,31,991.86279296875,10.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,36396.3828125,44641.26953125,3,3,12132.127604166666,21
19449,20,11,3,1,28,991.86279296875,10.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,36396.3828125,44641.26953125,3,3,12132.127604166666,21
19449,29,11,1,2,40,991.86279296875,6.0,1,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,12087.658203125,25297.37890625,4,3,3021.91455078125,21
19449,29,11,2,1,46,991.86279296875,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,12087.658203125,25297.37890625,4,3,3021.91455078125,21
19449,29,11,3,1,20,991.86279296875,9.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,0,1,12087.658203125,25297.37890625,4,3,3021.91455078125,21
19449,29,11,4,2,17,991.86279296875,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,12087.658203125,25297.37890625,4,3,3021.91455078125,21
19449,41,11,1,2,42,991.86279296875,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,21334.005859375,13281.0908203125,2,3,10667.0029296875,21
19449,41,11,2,1,26,991.86279296875,10.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,21334.005859375,13281.0908203125,2,3,10667.0029296875,21
19449,41,11,3,2,23,991.86279296875,,0,0,,,,0,0,,210101,2,6,0,1,21334.005859375,13281.0908203125,2,3,10667.0029296875,21
19449,41,11,4,1,20,991.86279296875,,0,0,,,,0,0,,210101,2,6,0,1,21334.005859375,13281.0908203125,2,3,10667.0029296875,21
19449,48,11,1,2,48,991.86279296875,8.0,1,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,5501.705078125,16119.3662109375,3,3,1833.9016927083333,21
19449,48,11,2,2,24,991.86279296875,10.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,1,1,5501.705078125,16119.3662109375,3,3,1833.9016927083333,21
19449,48,11,3,1,19,991.86279296875,9.0,0,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,1,1,5501.705078125,16119.3662109375,3,3,1833.9016927083333,21
19449,69,11,1,1,34,991.86279296875,6.0,1,1,0.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,46077.23828125,26809.078125,4,3,11519.3095703125,21
19449,69,11,2,2,32,991.86279296875,8.0,0,1,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,46077.23828125,26809.078125,4,3,11519.3095703125,21
19449,69,11,3,1,9,991.86279296875,3.0,0,0,,,,0,0,,210101,2,6,1,1,46077.23828125,26809.078125,4,3,11519.3095703125,21
19449,69,11,4,2,7,991.86279296875,2.0,0,0,,,,0,0,,210101,2,6,1,1,46077.23828125,26809.078125,4,3,11519.3095703125,21
19449,78,11,1,2,55,991.86279296875,3.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,2,2,31,991.86279296875,5.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,3,1,14,991.86279296875,5.0,0,0,0.0,0.0,0.0,0,0,1.0,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,4,1,11,991.86279296875,3.0,0,0,,,,0,0,,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,5,2,7,991.86279296875,3.0,0,0,,,,0,0,,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,6,2,28,991.86279296875,6.0,1,1,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,7,2,8,991.86279296875,3.0,0,0,,,,0,0,,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19449,78,11,8,2,4,991.86279296875,2.0,0,0,,,,0,0,,210101,2,6,0,1,18558.2734375,30555.1875,8,2,2319.7841796875,21
19450,8,11,1,1,83,343.039428710938,8.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,90095.859375,47260.07421875,4,3,22523.96484375,21
19450,8,11,2,2,75,343.039428710938,8.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,90095.859375,47260.07421875,4,3,22523.96484375,21
19450,8,11,3,1,43,343.039428710938,10.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,0,1,90095.859375,47260.07421875,4,3,22523.96484375,21
19450,8,11,4,2,42,343.039428710938,9.0,0,0,1.0,0.0,1.0,1,1,1.0,210101,2,6,0,1,90095.859375,47260.07421875,4,3,22523.96484375,21
19450,49,11,1,1,84,343.039428710938,6.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,41389.453125,11450.296875,2,3,20694.7265625,21
19450,49,11,2,2,80,343.039428710938,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,41389.453125,11450.296875,2,3,20694.7265625,21
19450,69,11,1,1,77,343.039428710938,10.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,0,19479.376953125,24388.880859375,2,3,9739.6884765625,21
19450,69,11,2,2,74,343.039428710938,10.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,0,19479.376953125,24388.880859375,2,3,9739.6884765625,21
19450,89,11,1,2,61,343.039428710938,9.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,22392.638671875,22188.06640625,2,3,11196.3193359375,21
19450,89,11,2,2,24,343.039428710938,11.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,1,1,22392.638671875,22188.06640625,2,3,11196.3193359375,21
19450,150,11,1,1,72,343.039428710938,5.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,7701.9716796875,12420.9208984375,1,3,7701.9716796875,21
19451,24,11,1,1,27,804.157958984375,10.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,29984.07421875,14562.25,1,3,29984.07421875,21
19451,27,11,1,1,77,804.157958984375,5.0,0,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,1,1,73866.0234375,23110.73046875,4,3,18466.505859375,21
19451,27,11,2,2,56,804.157958984375,5.0,1,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,73866.0234375,23110.73046875,4,3,18466.505859375,21
19451,27,11,3,1,29,804.157958984375,10.0,0,1,1.0,0.0,1.0,1,1,1.0,210101,2,6,1,1,73866.0234375,23110.73046875,4,3,18466.505859375,21
19451,27,11,4,1,21,804.157958984375,8.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,73866.0234375,23110.73046875,4,3,18466.505859375,21
19451,55,11,1,2,41,804.157958984375,6.0,1,1,1.0,0.0,1.0,1,1,1.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,2,1,49,804.157958984375,5.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,3,2,23,804.157958984375,9.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,4,1,20,804.157958984375,7.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,5,2,18,804.157958984375,6.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,6,2,10,804.157958984375,3.0,0,0,,,,0,0,,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,7,2,25,804.157958984375,10.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,8,1,34,804.157958984375,99.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,9,1,1,804.157958984375,,0,0,,,,0,0,,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,10,1,69,804.157958984375,,0,0,,,,0,0,,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,55,11,11,2,69,804.157958984375,,0,0,,,,0,0,,210101,2,6,0,1,55422.78125,44816.234375,9,3,6158.086805555556,21
19451,81,11,1,1,46,804.157958984375,6.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,7845.263671875,10248.111328125,2,3,3922.6318359375,21
19451,81,11,2,1,20,804.157958984375,6.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,7845.263671875,10248.111328125,2,3,3922.6318359375,21
19451,99,11,1,2,60,804.157958984375,3.0,1,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,26355.689453125,22103.310546875,2,3,13177.8447265625,21
19451,99,11,2,2,30,804.157958984375,8.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,26355.689453125,22103.310546875,2,3,13177.8447265625,21
19452,4,11,1,2,63,337.222442626953,9.0,1,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,0,15145.6357421875,26333.572265625,1,3,15145.6357421875,21
19452,21,11,1,2,60,337.222442626953,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,2,1,67,337.222442626953,99.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,3,1,35,337.222442626953,10.0,1,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,4,2,33,337.222442626953,10.0,1,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,5,1,30,337.222442626953,9.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,6,1,24,337.222442626953,6.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,21,11,7,1,20,337.222442626953,6.0,0,1,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,70931.9921875,66039.6015625,7,3,10133.14174107143,21
19452,33,11,1,1,58,337.222442626953,11.0,1,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,24375.529296875,28204.2265625,3,3,8125.176432291667,21
19452,33,11,2,2,55,337.222442626953,7.0,0,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,1,1,24375.529296875,28204.2265625,3,3,8125.176432291667,21
19452,33,11,3,2,12,337.222442626953,4.0,0,0,,,,0,0,,210101,2,6,1,1,24375.529296875,28204.2265625,3,3,8125.176432291667,21
19452,62,11,1,1,38,337.222442626953,10.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,0,1,25466.484375,8314.380859375,1,3,25466.484375,21
19452,85,11,1,2,42,337.222442626953,11.0,0,1,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,9821.203125,12027.7431640625,2,3,4910.6015625,21
19452,85,11,2,1,9,337.222442626953,3.0,0,0,,,,0,0,,210101,2,6,0,1,9821.203125,12027.7431640625,2,3,4910.6015625,21
19452,109,11,1,1,51,337.222442626953,8.0,1,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,18854.958984375,27232.041015625,3,3,6284.986328125,21
19452,109,11,2,2,26,337.222442626953,9.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,18854.958984375,27232.041015625,3,3,6284.986328125,21
19452,109,11,3,2,61,337.222442626953,4.0,0,0,1.0,1.0,1.0,0,0,0.0,210101,2,6,1,1,18854.958984375,27232.041015625,3,3,6284.986328125,21
19452,109,11,4,1,44,337.222442626953,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,18854.958984375,27232.041015625,3,3,6284.986328125,21
19453,1,11,1,2,40,313.803802490234,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,26332.837890625,20858.09375,3,3,8777.612630208334,21
19453,1,11,2,1,20,313.803802490234,6.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,1,1,26332.837890625,20858.09375,3,3,8777.612630208334,21
19453,1,11,3,1,2,313.803802490234,,0,0,,,,0,0,,210101,2,6,1,1,26332.837890625,20858.09375,3,3,8777.612630208334,21
19453,30,11,1,1,53,313.803802490234,8.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,1,1,72983.921875,21870.6796875,5,2,14596.784375,21
19453,30,11,2,2,57,313.803802490234,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,72983.921875,21870.6796875,5,2,14596.784375,21
19453,30,11,3,2,22,313.803802490234,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,72983.921875,21870.6796875,5,2,14596.784375,21
19453,30,11,4,1,20,313.803802490234,6.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,72983.921875,21870.6796875,5,2,14596.784375,21
19453,30,11,5,2,13,313.803802490234,5.0,0,0,,,,0,0,,210101,2,6,1,1,72983.921875,21870.6796875,5,2,14596.784375,21
19453,50,11,1,1,47,313.803802490234,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,50,11,2,2,47,313.803802490234,3.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,50,11,3,2,19,313.803802490234,9.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,50,11,4,2,25,313.803802490234,6.0,0,1,1.0,1.0,1.0,1,0,0.0,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,50,11,5,1,33,313.803802490234,5.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,50,11,6,2,2,313.803802490234,,0,0,,,,0,0,,210101,2,6,0,1,80969.09375,24346.046875,6,2,13494.848958333334,21
19453,59,11,1,2,32,313.803802490234,7.0,0,1,1.0,1.0,1.0,1,1,1.0,210101,2,6,1,1,26018.447265625,17207.59375,3,3,8672.815755208334,21
19453,59,11,2,1,12,313.803802490234,4.0,0,0,,,,0,0,,210101,2,6,1,1,26018.447265625,17207.59375,3,3,8672.815755208334,21
19453,59,11,3,2,4,313.803802490234,2.0,0,0,,,,0,0,,210101,2,6,1,1,26018.447265625,17207.59375,3,3,8672.815755208334,21
19453,97,11,1,2,52,313.803802490234,6.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,26728.955078125,25163.734375,3,3,8909.651692708334,21
19453,97,11,2,2,30,313.803802490234,9.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,26728.955078125,25163.734375,3,3,8909.651692708334,21
19453,97,11,3,2,7,313.803802490234,3.0,0,0,,,,0,0,,210101,2,6,0,1,26728.955078125,25163.734375,3,3,8909.651692708334,21
19454,18,11,1,1,60,7.50754642486572,10.0,0,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,0,1,33585.48828125,24844.462890625,2,3,16792.744140625,21
19454,18,11,2,2,22,7.50754642486572,9.0,1,1,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,1,33585.48828125,24844.462890625,2,3,16792.744140625,21
19454,23,11,1,1,33,7.50754642486572,11.0,0,1,1.0,0.0,1.0,1,1,1.0,210101,2,6,1,1,58646.6328125,54955.0390625,1,3,58646.6328125,21
19454,46,11,1,2,57,7.50754642486572,4.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,15483.0361328125,26426.509765625,3,3,5161.012044270833,21
19454,46,11,2,2,32,7.50754642486572,6.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,15483.0361328125,26426.509765625,3,3,5161.012044270833,21
19454,46,11,3,1,16,7.50754642486572,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,1,1,15483.0361328125,26426.509765625,3,3,5161.012044270833,21
19454,46,11,4, , ,7.50754642486572,,0,0,,,,0,0,,210101,2,6,1,1,15483.0361328125,26426.509765625,3,3,5161.012044270833,21
19454,70,11,1,2,50,7.50754642486572,10.0,1,0,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,33370.0,53189.04296875,1,3,33370.0,21
19455,2,11,1,2,68,3.43246388435364,10.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,55589.578125,38085.08984375,3,3,18529.859375,21
19455,2,11,2,2,33,3.43246388435364,10.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,1,1,55589.578125,38085.08984375,3,3,18529.859375,21
19455,2,11,3,2,12,3.43246388435364,4.0,0,0,,,,0,0,,210101,2,6,1,1,55589.578125,38085.08984375,3,3,18529.859375,21
19455,15,11,1,2,47,3.43246388435364,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,15,11,2,1,17,3.43246388435364,6.0,0,0,0.0,0.0,0.0,0,0,1.0,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,15,11,3,2,14,3.43246388435364,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,15,11,4,2,13,3.43246388435364,4.0,0,0,,,,0,0,,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,15,11,5,2,11,3.43246388435364,3.0,0,0,,,,0,0,,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,15,11,6, , ,3.43246388435364,,0,0,,,,0,0,,210101,2,6,1,1,26338.875,17074.3984375,5,2,5267.775,21
19455,28,11,1,2,41,3.43246388435364,4.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,16438.251953125,24721.326171875,3,3,5479.417317708333,21
19455,28,11,2,2,19,3.43246388435364,6.0,0,1,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,16438.251953125,24721.326171875,3,3,5479.417317708333,21
19455,28,11,3,2,13,3.43246388435364,5.0,0,0,,,,0,0,,210101,2,6,0,1,16438.251953125,24721.326171875,3,3,5479.417317708333,21
19455,41,11,1,1,41,3.43246388435364,7.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,0,13083.6181640625,14826.48828125,5,2,2616.7236328125,21
19455,41,11,2,2,38,3.43246388435364,8.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,0,0,13083.6181640625,14826.48828125,5,2,2616.7236328125,21
19455,41,11,3,2,15,3.43246388435364,5.0,0,0,0.0,0.0,0.0,0,0,0.0,210101,2,6,0,0,13083.6181640625,14826.48828125,5,2,2616.7236328125,21
19455,41,11,4,2,10,3.43246388435364,3.0,0,0,,,,0,0,,210101,2,6,0,0,13083.6181640625,14826.48828125,5,2,2616.7236328125,21
19455,41,11,5,1,1,3.43246388435364,,0,0,,,,0,0,,210101,2,6,0,0,13083.6181640625,14826.48828125,5,2,2616.7236328125,21
19455,54,11,1,2,89,3.43246388435364,1.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,1,8205.7099609375,9530.01171875,2,2,4102.85498046875,21
19455,54,11,2,1,29,3.43246388435364,10.0,0,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,1,1,8205.7099609375,9530.01171875,2,2,4102.85498046875,21
19455,67,11,1,1,29,3.43246388435364,8.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,11031.640625,14149.193359375,1,3,11031.640625,21
19455,80,11,1,2,25,3.43246388435364,7.0,0,1,1.0,0.0,1.0,1,0,1.0,210101,2,6,0,1,29857.158203125,11306.8896484375,2,3,14928.5791015625,21
19455,80,11,2,1,18,3.43246388435364,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,29857.158203125,11306.8896484375,2,3,14928.5791015625,21
19455,105,11,1,1,69,3.43246388435364,6.0,1,0,1.0,1.0,1.0,1,0,1.0,210101,2,6,0,1,24342.5,13275.3037109375,3,2,8114.166666666667,21
19455,105,11,2,2,66,3.43246388435364,3.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,24342.5,13275.3037109375,3,2,8114.166666666667,21
19455,105,11,3,1,38,3.43246388435364,6.0,0,0,1.0,1.0,1.0,0,0,1.0,210101,2,6,0,1,24342.5,13275.3037109375,3,2,8114.166666666667,21
19456,27,11,1,1,45,125.977958679199,11.0,0,0,1.0,0.0,1.0,1,1,1.0,210101,2,6,1,0,182573.578125,75552.1875,4,3,45643.39453125,21
19456,27,11,2,2,45,125.977958679199,10.0,0,0,1.0,0.0,1.0,1,1,1.0,210101,2,6,1,0,182573.578125,75552.1875,4,3,45643.39453125,21
19456,27,11,3,1,2,125.977958679199,,0,0,,,,0,0,,210101,2,6,1,0,182573.578125,75552.1875,4,3,45643.39453125,21
19456,27,11,4,2,67,125.977958679199,6.0,0,0,1.0,0.0,1.0,1,0,0.0,210101,2,6,1,0,182573.578125,75552.1875,4,3,45643.39453125,21
19456,54,11,1,2,43,125.977958679199,8.0,0,1,1.0,0.0,1.0,1,1,1.0,210101,2,6,0,1,118736.140625,21356.80859375,5,2,23747.228125,21
19456,54,11,2,1,21,125.977958679199,7.0,0,0,1.0,1.0,1.0,0,1,1.0,210101,2,6,0,1,118736.140625,21356.80859375,5,2,23747.228125,21
